block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction
2025-09-14,946600.0894551881,5007514473.217945,1737,617312547.1673353,734862525.095524,117549977.92818868,4158,4667.699652630318,0.01256317327651213,1
2025-09-13,802210.777748158,6014976411.555689,2045,678753713.028056,560931014.0910822,-117822698.93697381,5700,4708.841744149995,0.008814211406360073,0
2025-09-12,1214812.4912879744,13766255151.275326,2801,1254978679.6617541,1259905144.5922956,4926464.930541515,8160,4459.31901599882,-0.052990255716529155,0
2025-09-11,1204172.9900756904,10858027851.5125,2646,1072212209.226756,1110707860.791301,38495651.564545035,6607,4347.476803670656,-0.02508055869672121,0
2025-09-10,1392154.9304900311,12024042134.642399,2316,1246483119.9226155,1073059395.6152176,-173423724.30739796,6318,4309.342746120013,-0.00877153789951135,1
2025-09-09,1140368.0693633873,12184832821.147793,2323,876746112.400344,1159720547.0157804,282974434.61543643,6267,4309.685702772004,7.958444528477493e-05,0
2025-09-08,1631246.0148768341,14828026275.230421,2266,953642589.3493488,1001608910.092363,47966320.74301422,6305,4304.032421076036,-0.001311761944109202,0
2025-09-07,693043.6527032084,3924013161.6055655,1814,339068826.88816833,352709189.8532105,13640362.965042174,3675,4273.110024157841,-0.007184517655298039,1
2025-09-06,753554.886701976,4408296087.206559,2263,563359262.326306,467538265.25867367,-95820997.06763232,3697,4306.613513100346,0.007840539736420293,0
2025-09-05,1441989.3088049872,14249738349.610884,2514,1119445337.9323335,1096220553.4496033,-23224784.48273015,6921,4298.094660544595,-0.0019780861528059246,1
2025-09-04,1560766.8883109821,15119148847.068483,3098,1048033302.6046135,1254185472.7964382,206152170.19182467,6792,4449.8670977283255,0.0353115622550062,0
2025-09-03,1627196.6171994573,16483501732.230503,2528,2206068942.615849,2410498677.008765,204429734.3929162,7121,4325.856306225941,-0.027868425905504535,0
2025-09-02,1448919.8806114679,13802410782.704844,2556,1543518688.159424,2123214652.1024823,579695963.9430583,6878,4303.202222745541,-0.005236901523473003,1
2025-09-01,1471302.371040581,15057308465.229305,2603,2174358917.7372546,2176869895.06064,2510977.3233852386,7040,4388.931464519364,0.01992219685161034,0
2025-08-31,860439.1698816075,7651025098.587255,1778,780588864.5297745,993805149.8884629,213216285.35868835,6061,4373.360357620914,-0.0035478127248804725,0
2025-08-30,1217120.7563523734,7934410210.661122,1780,829884089.2917756,996206813.3186444,166322724.02686882,4683,4364.358521430426,-0.0020583339707651582,1
2025-08-29,1205349.4869907312,15956416508.7833,3012,1215782825.5735693,1515466210.3700047,299683384.79643536,8292,4507.560431032719,0.032811674132435575,0
2025-08-28,1364602.7437875103,13041508422.377235,2756,951015154.6199465,932837112.2032889,-18178042.416657567,6443,4500.1451479982325,-0.0016450767877531636,1
2025-08-27,2155563.404335562,24088421043.449905,2749,1843991452.9960184,1982883448.845717,138891995.84969854,7492,4602.369685333965,0.022715831150736276,0
2025-08-26,1678637.9060795973,20239337233.601704,2802,2279022161.4114385,2872187282.6194053,593165121.2079668,8903,4381.626176071471,-0.04796301130826619,1
2025-08-25,1771124.154974081,24397235234.767967,3389,2253992280.353104,2639427863.9464493,385435583.59334517,10518,4778.10916071381,0.09048763374830449,0
2025-08-24,1603334.841716442,22788198105.315792,2902,1887527491.2647533,2400001422.1750374,512473930.91028404,10254,4773.884088598777,-0.0008842560881134887,1
2025-08-23,1461815.240961353,15249656593.708836,2821,1831080573.370757,1361683564.6043317,-469397008.7664254,7853,4829.225541798332,0.011592542293124453,0
2025-08-22,1666445.5119877248,28374567732.61499,4342,2264243148.150037,2331619820.772794,67376672.62275696,12278,4224.438592580698,-0.1252347698369085,1
2025-08-21,1287564.0195844562,12753321613.98404,2504,994263318.1292299,952177987.2578478,-42085330.87138212,6087,4330.491598768078,0.025104639081187763,0
2025-08-20,1376107.0222427289,14611504362.173296,2550,1774516739.2310789,1608670850.6895661,-165845888.54151273,7192,4074.495786100515,-0.05911472331233425,1
2025-08-19,1321116.1221716658,15738456363.431053,2838,1398436497.4502058,777309262.4155813,-621127235.0346245,8056,4317.2757573282315,0.059585279743304964,1
2025-08-18,1724638.4202449846,22335792180.592796,2767,2119308779.0334094,2055096477.871256,-64212301.162153244,7902,4487.118013759226,0.039340145493996115,0
2025-08-17,921614.8652476473,6108463326.861406,1783,643172876.749518,684676670.5598869,41503793.810368896,4517,4426.826913311333,-0.013436486462584218,1
2025-08-16,1574589.6271187142,9800245839.186876,1856,1725620025.8976662,1780300911.624769,54680885.72710276,4449,4430.532465017841,0.000837067221979293,1
2025-08-15,1585144.9063708223,25379755095.903236,3074,1628439195.0164132,1756872131.840927,128432936.82451367,8954,4554.291501538621,0.027933219652026997,1
2025-08-14,1374788.1159920674,29907140675.291435,4326,2808471794.2367444,3232249707.114842,423777912.87809753,12141,4763.652535322159,0.04597005565252199,0
2025-08-13,1499549.0323759997,29352172759.727818,5012,2482047853.169725,2294359765.4685807,-187688087.70114422,12313,4606.809427709522,-0.032924968068022475,0
2025-08-12,1410390.821314,24578880843.039078,4234,2199860107.1019683,2277616971.668993,77756864.56702471,11225,4228.824213261163,-0.08204924045149642,1
2025-08-11,1511230.232788776,20909381500.865505,3561,1733289644.537312,2068393226.7848172,335103582.2475052,8984,4253.591618951185,0.005856806630163192,1
2025-08-10,947849.6503650288,9542002430.224745,2739,1043751821.9706756,1117812778.1185906,74060956.147915,6316,4265.563258333516,0.0028144778471428378,0
2025-08-09,899765.402105214,12921530939.632978,3639,1694791126.0926473,1574816442.1877046,-119974683.90494275,9470,4012.97697001236,-0.05921522505326471,0
2025-08-08,1138339.9633779663,17224221985.87201,3807,1719689485.2285447,1408811744.173973,-310877741.0545716,10072,3911.2609462690816,-0.02534677485153003,0
2025-08-07,1206197.788621932,13095689391.068316,2803,1462042023.9231312,1469099187.1628394,7057163.239708185,7926,3684.0459195726726,-0.05809252561201461,0
2025-08-06,1749735.3664182264,11238550258.504269,1933,785336716.5379952,796645493.5967964,11308777.058801174,4825,3612.442432236669,-0.019436100661934463,1
2025-08-05,1670973.5435867454,12014299778.388699,2111,807169508.5376269,861238542.3940741,54069033.85644722,5352,3715.7090148550706,0.028586360767128838,0
2025-08-04,1857216.4684256325,14922734323.799957,2278,867230959.23027,839503156.785617,-27727802.444653034,5655,3497.573127822404,-0.058706396588263265,0
2025-08-03,1085359.086050488,7103675218.200444,1391,320205190.9078099,399059075.0948911,78853884.18708116,3281,3397.4855484143177,-0.028616293569936335,1
2025-08-02,1079276.8888726626,6565241315.012406,1750,575757134.7970235,678701636.5421776,102944501.74515402,4268,3483.1789551579504,0.02522259639445057,1
2025-08-01,1018065.680982681,11827887081.656788,2812,1690846822.1355865,1673990613.9648352,-16856208.170751333,7506,3696.6628530851194,0.06128995973951845,1
2025-07-31,1319486.3832537632,12536440127.294004,2590,1190865046.6288528,1217269351.9045775,26404305.27572465,5941,3807.4166010824188,0.029960467697200954,0
2025-07-30,1468305.1743737366,11750846310.513014,2336,927888208.2161744,1012409703.3172554,84521495.10108101,5801,3788.5983716058226,-0.004942519153603109,0
2025-07-29,954978.8398251126,11073934626.612005,2665,962164620.4014255,931818675.7982234,-30345944.603202105,6455,3786.303845995956,-0.0006056397075665521,1
2025-07-28,1194612.7468653356,14121517280.695131,2959,1642764591.2023182,1394687149.7927454,-248077441.40957284,7601,3864.1248374654765,0.02055328748954377,0
2025-07-27,891926.1206697063,8600843581.617977,1822,622998074.0759356,735800302.8090038,112802228.73306823,5298,3742.4314258659915,-0.031493136665663446,0
2025-07-26,1101252.6862345769,5576743603.091897,1590,604822385.6770841,642692097.167697,37869711.490612864,3683,3723.0529092785596,-0.005178055221933153,0
2025-07-25,2440757.6847166386,20946582450.238194,2401,1463690898.6927145,1528825205.912697,65134307.219982624,6350,3708.4299352383423,-0.003927683650096436,0
2025-07-24,1737337.400365253,17618338577.10403,2803,1472706865.4870026,1835184178.0091074,362477312.52210474,7384,3630.053531480921,-0.021134659445139037,1
2025-07-23,1512334.732914742,16566114664.348083,3127,1633284128.6785948,1978168736.008389,344884607.32979417,8025,3746.9406687316323,0.03219983844233454,1
2025-07-22,1295469.427326517,15686839295.496794,3446,1864862885.02766,1562564349.165247,-302298535.8624129,8881,3765.453624023574,0.004940818904989097,0
2025-07-21,1486164.439408318,18291711920.237576,3643,1726657163.2041206,2139959215.8024414,413302052.5983207,9283,3758.605581813957,-0.0018186499937022926,0
2025-07-20,1151490.7652023588,11233943905.314213,2842,1442301014.45468,913853574.444596,-528447440.0100839,7209,3594.3185010809702,-0.04370958249194623,0
2025-07-19,1032708.871029283,6098145883.427917,1981,681030661.558081,784376138.5844142,103345477.02633321,4434,3547.317079001209,-0.013076587972275067,0
2025-07-18,1580194.8879163142,26202791631.42832,4301,1984576053.9814627,2070524898.0642524,85948844.08278966,11629,3481.8828152374017,-0.018446127680875724,0
2025-07-17,1359601.48516334,17707449742.76734,3247,1596856334.8762085,1660955662.5595872,64099327.6833787,8841,3368.126521526108,-0.03267091391286181,0
2025-07-16,1289075.2655533866,16640672603.02867,3379,2341995992.7754097,2344046113.9781957,2050121.2027859688,9023,3133.069857747011,-0.06978854929493317,0
2025-07-15,1384786.6756135386,10582539775.038662,2039,1691968399.1344757,1248424965.8552005,-443543433.2792752,5596,3012.1797069059276,-0.038585207585513426,0
2025-07-14,1413685.5509811877,11463576132.906452,2194,1200845504.0880246,1471607693.1282458,270762189.0402212,6115,2974.2654952333387,-0.012586968694352496,0
2025-07-13,856452.4862605545,3280213022.377924,1193,510013628.848861,504988767.53403854,-5024861.314822435,2896,2942.9616055388096,-0.010524914384643091,1
2025-07-12,893500.6673849012,3552558653.522367,1369,626580620.0180832,373419438.8622373,-253161181.15584594,3082,2958.8514450990992,0.005399268386778733,0
2025-07-11,1544483.2955810493,15328996708.641914,2760,1518835713.0934474,1641034510.9859955,122198797.89254808,7454,2948.4462027029053,-0.0035166491421624313,0
2025-07-10,1795769.7548934906,16476187501.147776,2473,1394593160.707393,1376167700.5109854,-18425460.196407557,6649,2772.5795626609174,-0.05964722703122993,0
2025-07-09,1346995.9142093437,10864869044.012566,2027,1348676247.0504644,1066856798.7559205,-281819448.29454386,5792,2615.7759888945047,-0.05655512140323371,0
2025-07-08,954073.4890011568,5311327113.26944,1525,680429057.836103,728317655.6446513,47888597.80854833,3995,2543.6317028067488,-0.02758045275820653,1
2025-07-07,1575781.1508984058,7031135495.308686,1564,331928099.5639911,369947750.28900063,38019650.7250095,3471,2571.358192115984,0.010900355298544495,0
2025-07-06,616336.5009570788,1603091238.989362,759,159830408.5889908,161338722.69520932,1508314.1062185168,1896,2517.37917835065,-0.020992413243257402,0
2025-07-05,923067.0637297989,2019670735.4408,777,304825703.20434284,336031652.9479308,31205949.74358797,1613,2509.236345783362,-0.00323464682528396,1
2025-07-04,1052551.9152667364,4291254158.5424843,1343,311202386.9028771,629357195.06762,318154808.16474295,3050,2590.132231590221,0.03223924519617305,0
2025-07-03,988410.4462288045,5307764096.24868,1797,497730164.6871059,566765362.879744,69035198.19263816,4128,2574.067718495133,-0.006202198057365438,0
2025-07-02,855088.4828594492,5558075138.58642,1860,823459833.2804987,750412953.1014395,-73046880.17905927,4945,2405.1045592800183,-0.06564052608293258,1
2025-07-01,1231217.2390599172,5647593475.56784,1558,1249015700.4490824,1101962777.087297,-147052923.3617854,3623,2488.190781689803,0.03454578391995433,1
2025-06-30,1007355.3251157058,5127438604.838943,1622,458076448.0300743,531409215.8238288,73332767.79375452,3939,2502.6672721177083,0.00581807895698172,0
2025-06-29,784775.0977750217,2280556434.134213,967,180143134.69275668,200036921.48072255,19893786.787965864,2129,2437.133001780241,-0.026185770304980815,0
2025-06-28,1195490.7570597723,2686267731.1133084,803,290613094.86058384,120026645.04072869,-170586449.81985515,1679,2423.0302896731746,-0.005786599293828076,0
2025-06-27,1074219.6509968417,4442972476.522938,1393,528409569.3169612,327739608.2588856,-200669961.0580756,3284,2415.031864876594,-0.003301000747150895,1
2025-06-26,1183738.8258569317,5744684521.88369,1526,1377561675.6022282,1156569077.7284644,-220992597.8737638,3624,2417.2267855277296,0.000908857842853994,1
2025-06-25,1187143.0408285258,5733900887.201779,1491,720558358.0831463,526518686.20442575,-194039671.87872058,3657,2446.539301545049,0.012126506372019952,0
2025-06-24,1241251.780448237,6718895887.566306,1602,755975833.6522354,554918836.5670396,-201056997.08519578,4129,2423.899644268608,-0.009253747635340925,0
2025-06-23,832022.9610489509,6245164345.633426,1656,862571185.1199136,929608180.2128279,67036995.09291434,5223,2227.4287266371684,-0.0810557145366978,1
2025-06-22,800932.6860353709,5325401429.449182,1567,880577950.6387331,890554290.596705,9976339.957971811,4472,2270.581996055585,0.01937358035404646,1
2025-06-21,810577.1745248227,3500882816.7727094,1210,563377397.9332937,427112396.1737342,-136265001.7595595,2905,2405.695434213183,0.059506081873420325,1
2025-06-20,1456675.789752353,8852218774.325048,1736,848068035.2545437,974684614.3432975,126616579.08875382,4560,2522.1791903642184,0.04841999302755995,0
2025-06-19,1216328.424990721,4483386574.515798,1342,470865408.94252473,298066740.59654605,-172798668.34597868,2719,2521.3334233964915,-0.00033533183167877567,0
2025-06-18,988538.8688801117,5344041125.165884,1492,1268215281.734687,1208205794.6025167,-60009487.13217044,3836,2514.986700576147,-0.0025172088552234406,1
2025-06-17,945230.7023205324,6339662320.463811,1864,968643133.6487468,647044590.6068723,-321598543.0418745,4902,2561.329843569428,0.01842679445687101,0
2025-06-16,1061322.2973521543,6129136267.208691,1651,679269678.0482677,683798937.0383523,4529258.990084529,4281,2547.8456040920437,-0.005264546271241954,0
2025-06-15,632801.4451506961,2023066220.1467755,1010,244185154.65281415,276172567.4536232,31987412.800809026,2205,2534.0702195359518,-0.005406679484018739,1
2025-06-14,789026.596057527,2656652548.9256935,996,412447565.2869166,269559565.5774759,-142887999.7094407,2419,2577.04861752583,0.016960223776967265,1
2025-06-13,1047039.9567039111,9408701050.941345,1973,1048877294.2985691,1267339735.6675925,218462441.36902344,6475,2653.158968452672,0.029533921249772055,1
2025-06-12,1115293.958141477,9648408031.881918,2008,825110596.971122,742729704.7529154,-82380892.21820664,5955,2776.1371915822333,0.046351622572123,1
2025-06-11,1266865.7978956248,10098187275.026026,2215,1090793186.5777235,1177424535.0121427,86631348.43441916,5854,2808.503208314919,0.011658651752091131,0
2025-06-10,1336285.0016403124,12097388119.849749,2351,1481861878.6676693,1480330859.690192,-1531018.977477312,6857,2685.0001850413178,-0.04397467765319096,0
2025-06-09,1236841.8612098969,7328288027.668638,1761,1181515219.602846,630408797.0444784,-551106422.5583675,4502,2508.784123584585,-0.06562981352421071,1
2025-06-08,888909.2748023089,2796508578.528064,951,991430584.194441,938091407.54147,-53339176.65297091,2359,2526.291995889778,0.006978628468111259,0
2025-06-07,813523.5528807291,2709846954.6457086,1011,296112484.3833815,321193267.441323,25080783.057941496,2564,2481.4039836690267,-0.01776833885147988,0
2025-06-06,1180528.7432687574,6681792686.901167,1725,840990330.5832554,698286115.6432059,-142704214.94004953,4435,2421.601103763502,-0.024100420688895507,1
2025-06-05,1384816.791249133,9459683501.022827,1776,871040865.3880543,645913837.9456315,-225127027.44242275,5144,2610.343189828259,0.07794103073847514,0
2025-06-04,1403254.6180986797,7166421334.629957,1606,861263036.921356,851042749.4464214,-10220287.474934578,4013,2595.4689570062997,-0.005698190521430169,1
2025-06-03,1419442.2822967628,8968036339.550947,1791,1116183868.4977255,1064759736.9131631,-51424131.58456242,4923,2609.737253959435,0.005497386865144005,0
2025-06-02,1172288.9774502716,6260023139.58445,1520,774363095.3072981,1054463478.4904773,280100383.18317926,4216,2538.3300584367485,-0.027361833232195654,0
2025-06-01,834119.4439976994,2785124823.5083184,1090,454612207.4487353,417026013.32264215,-37586194.12609315,2490,2532.3627853090866,-0.0023508657228512586,0
2025-05-31,705776.1354506519,3127999832.317289,1264,328833990.2033776,388737085.21219134,59903095.00881374,3083,2524.4762348050726,-0.003114305165818232,1
2025-05-30,992158.0239852576,7209020202.276882,1814,836096460.689565,915640437.1448629,79543976.45529795,5372,2633.1392065286695,0.04304376893133521,1
2025-05-29,1103884.9431390064,8550692769.554743,2000,1305256902.6187844,919869547.358977,-385387355.25980747,5636,2676.2674124507,0.016379007161906545,0
2025-05-28,1168388.4209860722,7484696224.836779,1772,700010828.1078681,524749624.2719512,-175261203.83591688,4657,2662.0940568241435,-0.005295941489485756,0
2025-05-27,1064695.242668062,7143040383.060028,1900,1176558803.6071262,801141590.3717663,-375417213.2353599,5093,2562.1729286392238,-0.03753478504216523,0
2025-05-26,947815.6674222776,4247162005.719226,1408,332128780.39531,310041069.7753823,-22087710.619927704,3358,2546.6201163370915,-0.006070164947996837,0
2025-05-25,874224.9538877897,3093882111.808888,1030,490021668.9413705,554003726.1445423,63982057.20317185,2641,2529.4429842284353,-0.006745070455723368,0
2025-05-24,925090.4696367045,2739192880.594282,995,273200481.5970018,178155942.62847635,-95044538.96852544,2078,2519.813809045145,-0.0038068362257344113,1
2025-05-23,1342811.501589393,11773771245.935799,2294,1288835758.3819983,1450628637.156346,161792878.77434778,6277,2657.1674447566115,0.054509438442801095,0
2025-05-22,1091110.3241302548,9429375421.133661,2111,1232123876.2508504,795679976.5517228,-436443899.6991277,6257,2558.9502343769486,-0.03696312423723047,0
2025-05-21,1230426.0521405572,8966114641.94824,1756,1129873930.811212,1485412705.8204548,355538775.0092428,5199,2524.2743433146065,-0.013550826661849813,1
2025-05-20,1110124.6368917609,6590809969.226384,1660,919229045.7871693,818004102.0854791,-101224943.7016902,4393,2526.989643891319,0.0010756757021690433,0
2025-05-19,1127913.73294242,7388962864.505794,1681,1335587327.5021536,1135525868.622171,-200061458.8799827,4802,2465.3409856139087,-0.024396086634718928,1
2025-05-18,656275.2061188776,3152746090.1950884,1153,502098014.8643882,681147190.7740327,179049175.90964448,3424,2475.0543933696913,0.003939985508075061,1
2025-05-17,1009536.1960393814,3820084965.8130193,1045,807622819.3268195,1031494612.7456198,223871793.41880023,2753,2544.3870377235667,0.02801257400225521,0
2025-05-16,1136298.376984255,7220039887.357956,1694,680162000.4786143,1239850881.989845,559688881.5112307,4566,2542.296692466797,-0.0008215516058593941,1
2025-05-15,1393782.371963584,8704170912.912582,1768,655819647.8732936,728334927.6967664,72515279.82347274,4583,2603.7180887199615,0.024159806538381234,1
2025-05-14,1170102.3506803438,8513664703.550182,1990,1074899390.0268784,661512205.9732094,-413387184.053669,5270,2676.639163127913,0.028006516805281656,0
2025-05-13,975737.9027065588,8366952515.708742,2154,1110299436.8551009,1171729510.7454832,61430073.89038229,6118,2492.426391077375,-0.06882241528412358,1
2025-05-12,969781.9824024977,8265451836.016488,2125,853377451.5631914,1188337643.280186,334960191.7169945,6219,2507.4693107597423,0.006035451933994684,1
2025-05-11,859004.0706549386,4808704787.526346,1426,662869672.9976915,584854409.3814936,-78015263.61619794,3838,2583.6829051429513,0.030394626987525042,0
2025-05-10,790982.7013956371,5381055317.59452,1660,735315168.4281865,735297656.6571479,-17511.771038651466,4734,2341.407963002621,-0.09377115963343252,0
2025-05-09,1021246.1807741588,11766798494.879858,2577,1276500854.762219,1322637896.851587,46137042.089368105,7817,2197.5611893238784,-0.06143601454838887,0
2025-05-08,857140.3550219837,7853119932.711415,2007,1213553453.6988935,919129925.0034986,-294423528.695395,6591,1810.3169269284476,-0.17621546297628865,1
2025-05-07,855653.4930961607,3511601935.6666436,1192,494202662.7365232,570567661.3614655,76364998.62494224,3182,1816.1686943818438,0.003232454696938003,1
2025-05-06,921457.5966809154,3433351005.233091,1188,327424584.14784235,299631799.9213685,-27792784.226473868,2691,1820.0044598893596,0.00211200948424084,0
2025-05-05,854248.7956279975,2944595598.5297074,1138,293845332.9802229,302110037.7265419,8264704.746318996,2644,1808.156093844096,-0.006510075280795724,1
2025-05-04,741615.9998242089,1783586479.5772223,747,279512460.85895586,268134081.76983643,-11378379.089119434,1766,1834.501911876416,0.014570544059782753,1
2025-05-03,521557.5752506046,1114046980.7352915,721,128603731.90485848,136042983.91130456,7439252.006446078,1604,1841.427590836958,0.003775236709051999,0
2025-05-02,772367.2565522077,2729545884.6555023,1196,375005036.8144942,438095736.67467356,63090699.860179365,2744,1838.8543285925753,-0.0013974278745400026,0
2025-05-01,832819.6271344427,3307959558.9780064,1173,525171784.2646873,432823575.3241639,-92348208.94052339,3031,1794.0495408617828,-0.024365599294145945,1
2025-04-30,841839.1618356735,3168682605.149475,1265,423545546.2954012,544637818.800774,121092272.50537276,2923,1796.9720456768928,0.0016289989482152212,1
2025-04-29,1027936.2406140487,4266963334.788916,1342,510004673.37397325,486827077.4248941,-23177595.949079156,3233,1799.50191449199,0.0014078509574946274,0
2025-04-28,1204511.258732333,5148081119.821992,1241,689341718.1763772,703150031.604058,13808313.42768085,3309,1793.6918440730135,-0.003228710329333917,1
2025-04-27,1689685.795885826,4732809914.276198,739,205027826.88067955,255865323.3253436,50837496.44466406,1933,1821.2695303291391,0.01537481833752663,0
2025-04-26,1821162.2258243153,5117465854.566326,790,247915590.1651936,289916298.2817826,42000708.11658904,1999,1788.7981804331257,-0.0178289645520755,0
2025-04-25,1118299.7810740762,4730408073.943342,1226,413498274.2371177,622649033.5139129,209150759.2767952,3232,1769.3925107354407,-0.01084843998051599,1
2025-04-24,1354597.7696919541,5480702576.173646,1262,503977333.5565205,406477286.6872246,-97500046.8692959,3084,1793.969849485534,0.013890269457440985,0
2025-04-23,850952.2068326371,5762648344.670618,1637,738898945.7182418,733994345.160724,-4904600.557517767,4702,1759.7064599311093,-0.019099200337313715,0
2025-04-22,1048420.6868736175,7384026897.6508875,1795,818054461.1249051,854521870.6682781,36467409.54337299,5062,1577.4465595922347,-0.10357403606167925,1
2025-04-21,955428.8643540435,4262168163.883388,1258,572508949.8066564,535071266.4276411,-37437683.37901527,3262,1585.4600253443446,0.005080023601041317,1
2025-04-20,834282.4139030852,1982255015.4337304,677,201929047.43087095,155852493.38906348,-46076554.04180747,1717,1615.0502549158562,0.01866349772211051,0
2025-04-19,986496.9763943099,1947345031.4023678,690,161588396.28558525,177550883.8782817,15962487.592696458,1424,1589.1516208270755,-0.016035806941580244,0
2025-04-18,728029.806284426,1979513043.2873545,927,197004653.45218483,213754787.28482017,16750133.832635343,2027,1583.4764497002345,-0.0035711955061199507,0
2025-04-17,723753.7094678179,2954362642.0476327,1251,324906728.9573368,349061532.5104107,24154803.553073943,2935,1577.7073516760117,-0.0036433115410809958,1
2025-04-16,738812.3421045884,3490149504.1020756,1223,400965453.9208607,322857481.45666164,-78107972.46419907,3218,1587.8222244021401,0.006411120994893826,1
2025-04-15,762608.0838360892,3435549417.681582,1274,314574639.39883786,262292934.32189435,-52281705.07694352,3147,1621.543195596693,0.021237246006712063,0
2025-04-14,834935.9756106314,4286561298.7849817,1452,630256607.0419173,509397354.3303915,-120859252.7115258,3694,1595.4227460001084,-0.016108389630023368,1
2025-04-13,786143.3835243823,2563613573.6730103,895,284429589.4135983,328543938.28863287,44114348.87503457,2217,1645.8625733156498,0.03161533671373262,0
2025-04-12,639758.9552478095,2262187665.7562547,1021,252010542.93196237,256656882.22467586,4646339.292713493,2296,1568.131690125936,-0.04722805199532676,0
2025-04-11,833186.1501411202,3804327961.544355,1342,337880626.9835232,343726047.2766226,5845420.293099403,3352,1523.928624242526,-0.02818836336370456,1
2025-04-10,821865.8626862548,4844077394.672786,1513,361654804.4086661,374795792.53883094,13140988.130164862,4057,1662.5331604641576,0.09095211810889481,0
2025-04-09,650300.7710186421,5988619800.310676,1903,681155878.6702645,711472945.5289494,30317066.858684897,6096,1471.3608854365523,-0.11498854854373708,1
2025-04-08,663280.5611756379,4481123471.302609,1697,483950368.3833254,481962725.45255756,-1987642.9307678342,4620,1555.909812570873,0.05746307922901939,1
2025-04-07,720472.3642913869,9327235228.116295,2339,1099246824.857569,1066545030.2599843,-32701794.597584724,8323,1574.6321611455576,0.012033055144596627,1
2025-04-06,690679.0633023949,5160753960.995495,1339,520140651.7873133,509743673.240938,-10396978.546375275,4572,1809.935827172196,0.14943405312860691,1
2025-04-05,675922.272865284,1474862399.3920498,764,246285454.05062085,225481110.0728576,-20804343.977763265,1596,1814.4807753449506,0.002511110120327009,1
2025-04-04,722986.0506974562,3419001033.7482705,1249,513920480.08583766,378014389.883937,-135906090.20190066,3470,1818.2844199542053,0.002096271650236403,0
2025-04-03,913401.4066504048,4016225985.04183,1319,380074699.27971065,242503860.0831667,-137570839.19654396,3200,1795.761850567479,-0.012386714168344137,1
2025-04-02,719097.8353481626,3270456955.1634436,1286,372697417.02732706,517429910.12221056,144732493.0948835,3275,1907.1671522994227,0.06203790424478517,0
2025-04-01,801310.2860148811,3772568826.55806,1456,562232217.4680346,562729026.7137383,496809.2457036972,3396,1824.2071367609847,-0.043499079479433767,0
2025-03-31,886061.9771792889,4645622946.351011,1469,696825701.0722702,622532433.5306627,-74293267.5416075,3722,1805.3378779435934,-0.010343813724407958,1
2025-03-30,603165.5973061109,1679213022.9002128,857,181997378.747371,177324951.86597937,-4672426.881391615,1942,1829.2745211803463,0.01325881627433545,1
2025-03-29,623381.9430554417,2055290266.2537913,930,287632092.2787809,305327825.89372694,17695733.614946067,2301,1896.9173600459985,0.03697795933986203,1
2025-03-28,1026161.3337868649,5585396139.801906,1325,622088697.1711994,599304665.4845735,-22784031.686625957,3980,2003.3034241292064,0.056083657793414954,1
2025-03-27,806253.4014278791,3007325187.3259892,1348,221063933.75984558,187591056.92541993,-33472876.834425658,2790,2009.8835432902426,0.0032846343103998255,1
2025-03-26,883241.5191372815,4174199419.4427924,1648,411979648.3484678,333063069.32956064,-78916579.01890719,3350,2068.598435049149,0.02921308150162183,1
2025-03-25,789010.211205625,2965889383.921944,1355,229152163.65872955,268139976.00732088,38987812.34859133,2933,2077.739325831977,0.004418881223126725,0
2025-03-24,878158.0977210267,4367080219.966666,1486,529137453.292243,547551536.7457479,18414083.45350492,3750,2001.0470230951883,-0.03691141703066114,0
2025-03-23,731568.5841609752,1806242834.2934477,814,212763521.60572195,218911318.47840473,6147796.87268278,1815,1979.5449257665966,-0.010745423311108615,0
2025-03-22,875726.5729408619,2070217618.4321976,809,187287762.36834157,201986192.21056136,14698429.8422198,1757,1964.5293833168294,-0.007585350680511804,1
2025-03-21,940244.0301349577,3478902911.499344,1222,277481340.7927581,348189168.4531535,70707827.66039538,2723,1980.831780524645,0.008298372804325993,1
2025-03-20,915989.9371478807,4217217670.6288424,1691,480118382.7571769,577518524.6193193,97400141.86214244,3172,2060.728601068271,0.040334985196200934,0
2025-03-19,872606.3130339151,5719061775.62428,1615,571087885.0811262,706128301.7179091,135040416.63678288,4559,1932.7964059050657,-0.06208104992422869,0
2025-03-18,1179271.8579036375,4952941803.195277,1285,351343529.83950084,380168073.81079704,28824543.97129619,3123,1929.1833577618722,-0.0018693371594415975,0
2025-03-17,1097363.9921546716,4291790573.3169208,1264,590836642.7528898,475235319.9702081,-115601322.78268164,3006,1887.7643429692785,-0.02146971392115149,1
2025-03-16,810561.7195954452,2045857780.2589037,774,158520593.16433144,183185944.94119933,24665351.776867896,1758,1939.7856881721348,0.02755711823703133,0
2025-03-15,853764.4501283829,2276989788.4923973,890,145835390.52030277,160461794.24933589,14626403.729033113,1852,1910.6662703455045,-0.015011667528112116,0
2025-03-14,823240.9787779426,3445263496.18569,1292,376712123.0970979,398119886.3001644,21407763.203066528,3089,1862.7949366490388,-0.025054785568496496,1
2025-03-13,775570.4659696309,4409118099.037352,1481,717761129.7877393,466811640.5577964,-250949489.22994286,3906,1910.6551381032464,0.025692683887311052,1
