block_date,avg_whale_tx_size_usd,total_whale_volume_usd,unique_whale_senders,whale_exchange_deposits_usd,whale_exchange_withdrawals_usd,whale_net_exchange_flow_usd,whale_tx_count,price_usd,daily_return,next_day_price_direction,whale_volume_log,whale_volume_ma7,whale_volume_ma30,whale_volume_vs_ma7,whale_volume_vs_ma30,volume_spike,price_ma7,price_ma30,price_vs_ma7,price_vs_ma30,volatility_7d,volatility_30d,avg_tx_size_log,tx_count_ma7,tx_count_vs_ma7,volume_lag1,return_lag1,net_flow_lag1,volume_x_return,net_flow_log,deposit_withdrawal_ratio
2025-10-02,1238954.1553135102,13788320794.484056,2705,1567074290.2823486,1541803413.1107166,-25270877.17163205,7311,4343.951983440489,-0.0312341809507408,0,23.347087751611493,15009839309.095629,12052756503.504948,0.9186188146683649,1.143997291447347,0,4498.600791251646,4115.047112175189,0.9656229092139271,1.0556263063399782,0.029727511790072464,0.04012356506514537,14.029778965697583,6251.142857142857,1.1695461401343754,12371469243.891891,-0.0070315580993086,173574762.05968487,430666906.70177716,-17.045163230309115,1.016390465827453
2025-10-01,1445564.2418983264,14068231202.154512,2903,1350769581.8851151,1386226455.7281766,35456873.84306145,6207,4144.230463371581,-0.0459769170631404,1,23.36718498610852,13375443475.451094,12179398447.440813,1.0517954958259845,1.1550842402327832,0,4454.301077038063,4126.444948803136,0.9303884923125433,1.0043101300972412,0.03341274514729296,0.04108672541335958,14.184010973905187,6253.571428571428,0.9925528269560252,13788320794.484056,-0.0312341809507408,-25270877.17163205,646813899.206542,17.383827722833132,0.9744220183715523
2025-09-30,1407275.2776008602,14027719967.125374,3032,719369551.7513961,849546370.5331059,130176818.7817098,6144,4215.61278947927,0.0172245068749421,0,23.364301206673037,12872250433.472609,12283058566.766136,1.0897643764487457,1.142038026675189,0,4386.655513428445,4137.053399531879,0.9610083984425997,1.018989213423322,0.023602061283819968,0.040971912941989146,14.157166676167291,6023.857142857143,1.0199445063675385,14068231202.154512,-0.0459769170631404,35456873.84306145,241620559.01351354,18.68440423641781,0.8467690238653006
2025-09-29,1189538.8903493907,11122188624.766804,2260,865374698.4126967,907488412.5969204,42113714.18422377,5905,4141.839664086501,-0.0174999766527137,0,23.132207925266478,11326480731.224852,12268146168.24714,0.9819633201780977,0.9065908143117543,0,4333.300980874332,4142.370962024178,0.9558162893293418,0.9998717406184653,0.021606679743370792,0.04099222426005657,13.989077143555361,5816.142857142857,1.0152776754353647,14027719967.125374,0.0172245068749421,130176818.7817098,194638041.26049694,17.555884021946376,0.9535931097816426
2025-09-28,963960.7547742812,7456236438.179065,1369,271887546.72367907,248263024.33135045,-23624522.39232862,3785,4018.167453105732,-0.0298592463762223,1,22.732316625090196,11299151431.264812,12110975020.20481,0.6598934870053709,0.6156594680229942,0,4266.223952507539,4138.86966977198,0.9418557248369467,0.9708369129021408,0.022369199078438262,0.040896655226832744,13.778806899335008,5711.428571428572,0.6627063531765883,11122188624.766804,-0.0174999766527137,42113714.18422377,222637600.8469549,-16.9777958572709,1.0951592423430656
2025-09-27,1139827.6125475615,6034247380.826791,1485,536746721.1588228,404335415.6609093,-132411305.49791354,3796,4037.097921026092,0.004711219266317,0,22.52071697482545,11266916235.918356,11965760820.00664,0.5355722235326394,0.5042928294820657,0,4197.843788631306,4134.719903931207,0.9617075156439719,0.9763896986559361,0.0221265366938024,0.040868911611676134,13.946388469197947,5754.428571428572,0.6596658474218614,7456236438.179065,-0.0298592463762223,-23624522.39232862,28428662.51827407,-18.70142359433103,1.327478867894866
2025-09-26,1732091.0276138082,18931754931.818924,2550,1067055364.0563852,1240651827.819415,173596463.76303017,7514,3863.063287590725,-0.0431088462157325,1,23.6641065043059,12204099905.62222,12323479646.03919,1.5512618774201765,1.5362345275511253,0,4109.137651728627,4131.748228253045,0.9401153271089899,0.9349706405571755,0.02390981840023154,0.04058464820447824,14.364840500419188,5808.857142857143,1.2935418818552948,6034247380.826791,0.004711219266317,-132411305.49791354,816126111.9497173,18.97224399571491,0.8600764044105577
2025-09-25,1623901.9902794273,19709298456.021408,3134,1361487617.2100096,1400811568.5234723,39323951.31346297,9270,4148.65682762035,0.0739292936118944,1,23.704356364226516,13049953857.270412,12870719670.793337,1.51029640959542,1.5313283918960958,0,4081.2383437543212,4138.92904684369,1.0165191243900769,1.0023503134908964,0.042267492060151526,0.04274984920005713,14.300343062869937,6088.714285714285,1.5224889139156754,18931754931.818924,-0.0431088462157325,173596463.76303017,1457094512.4396636,17.48734436481088,0.9719277359146599
2025-09-24,1556230.3711151592,14595884650.68908,2294,550460622.02877,617881977.2017945,67421355.17302454,6069,4166.1905498775295,0.0042263612021236,1,23.404005452755012,13125332921.346777,12888680947.490297,1.1120391945983044,1.132457596720261,0,4084.375498969457,4149.273994631604,1.0200312265433762,1.0040769916057153,0.03839541742071687,0.042541736278269834,14.25777766875574,6069.0,1.0,19709298456.021408,0.0739292936118944,39323951.31346297,61687480.59834369,18.02647238286044,0.8908831159483902
2025-09-23,1262320.5958564845,11115995167.1122,2218,846053218.369602,856701154.9499843,10647936.580382347,6256,4199.951774017639,0.0081036197782893,1,23.13165091414793,12709372235.63061,12942458231.12031,0.8746297583407471,0.8588781952089785,0,4082.138211046367,4162.546027257582,1.0288607481864445,1.0089862662214695,0.03791971158690664,0.042420216176243586,14.048463119933738,6085.0,1.02810188989318,14595884650.68908,0.0042263612021236,67421355.17302454,90079798.2915787,16.180876776942075,0.9875710012687271
2025-09-22,1500719.9295995275,17262781350.183365,2873,1384752660.2893715,1485107098.0852003,100354437.79582882,8988,4452.87113037789,0.0602195858354608,1,23.571818653952096,13586599767.832975,13214144447.096289,1.2705740689479903,1.3063866086295686,0,4126.571277659423,4181.725491671678,1.0790728744914697,1.0648406116676536,0.04296028305272897,0.04355878906047981,14.221456170344787,6525.428571428572,1.3773807960068305,11115995167.1122,0.0081036197782893,10647936.580382347,1039557543.2761589,18.424218865370655,0.9324261268041575
2025-09-21,1049425.841551378,5215646432.510348,1320,529722014.40757513,581232214.3742886,51510199.96671343,3487,4481.799472368209,0.0064965594429551,0,22.374928874286745,13266515481.308872,13023447902.568981,0.39314365854836913,0.40048122981944895,0,4192.804423268348,4198.492468912804,1.0689264320310428,1.0674782688198479,0.03920630176124265,0.04338571199520426,13.863754707905901,6482.857142857143,0.5378801234023799,17262781350.183365,0.0602195858354608,100354437.79582882,33883757.08224019,17.757290423042864,0.9113775878139462
2025-09-20,1060067.618111217,4932494627.071492,1427,500870080.3302202,605909202.5076479,105039122.17742763,3269,4470.479474009387,-0.002525770826788,1,22.319110706772058,13109122230.772404,12812644010.059025,0.3762642944538983,0.38497086340641795,0,4254.7160736945325,4214.672565899627,1.0507115860559642,1.0606943728391762,0.039657744786547086,0.04340291458919651,13.873844198060276,6407.571428571428,0.5101776915702406,5215646432.510348,0.0064965594429551,51510199.96671343,12458351.03234573,18.469843440412813,0.8266421394998634
2025-09-19,2019963.1166982665,15830450945.564314,2421,1155548506.909278,932683208.6028572,-222865298.3064208,5689,4590.636737213516,0.026877936450151,1,23.48520119726646,12666078804.164598,13170320147.868652,1.2498304479488374,1.2019792053518266,0,4358.65513792636,4238.043822799934,1.0532232057701914,1.0831970902510952,0.030150524594785965,0.04323562244505511,14.518590305208846,6146.857142857143,0.9255136190387654,4932494627.071492,-0.002525770826788,105039122.17742763,425489854.49211043,-19.22207810793469,1.2389506908796162
2025-09-18,2115664.769952985,16847038563.135618,2435,1590668581.4799936,2306177343.6717386,715508762.191745,5984,4591.768794331328,0.0002466013284465,0,23.547440725428146,12257184533.752346,13596572145.12814,1.3744623422078937,1.239065139603747,0,4421.956847456499,4263.394643416456,1.0384019909584834,1.077021758101129,0.02215998366675824,0.04306473876672751,14.564880105775908,5677.428571428572,1.0539982889638166,15830450945.564314,0.026877936450151,-222865298.3064208,4154502.0900586583,20.38850440453322,0.6897425235553207
2025-09-17,1501283.3765813175,13067170509.76379,2585,1168168445.9354,1193791638.198529,25623192.263129,6490,4504.266635522813,-0.0190563076513213,1,23.29336885382855,12038796799.334446,13566714338.793125,1.0854216353652715,0.9631787169277294,0,4470.253431120112,4283.86355455895,1.0076087865994163,1.051449603414494,0.025507172991004544,0.04329014975956313,14.22183155075284,5737.571428571428,1.13114060204666,16847038563.135618,0.0002466013284465,715508762.191745,249012021.3663318,17.059008486132402,0.9785362935860972
2025-09-16,1892660.8463994376,14132498540.064602,2183,957267696.1217096,948480867.1705432,-8786828.951166153,5604,4524.244939102515,0.0044354176154099,1,23.371742843281066,12469725852.613361,13664142178.78715,1.1333447669262722,1.0342763091271512,0,4516.581026132237,4301.89990467272,1.0016968394734724,1.0516853109920767,0.02562551309701652,0.04315503535571795,14.453494780531146,5644.428571428572,0.992837437675584,13067170509.76379,-0.0190563076513213,25623192.263129,62683532.974357225,-15.988764561970948,1.0092641066847396
2025-09-15,1606035.8734363292,13986966421.75699,2350,992621356.6024324,1093186655.5550516,100565298.9526192,6128,4609.786110950785,0.0189072813253208,1,23.361391763137064,12001752291.409594,13670867150.4179,1.1654103569333236,1.0231221083389306,0,4538.997451928364,4317.929826803281,1.0155956595640623,1.0675917154410024,0.014902640528960464,0.042830231121665265,14.289280133023734,5235.857142857143,1.1703909852391476,14132498540.064602,0.0044354176154099,-8786828.951166153,264455509.02397504,18.426317825239092,0.908007201378098
2025-09-14,946600.089455188,5007514473.217945,1737,617312547.1673353,734862525.095524,117549977.92818868,4158,4667.699652630318,0.0125631732765121,1,22.3342055160079,11972019154.367823,13209576360.867537,0.4182681641793919,0.3790821398370021,0,4565.5546205372375,4331.979233172466,1.0223729734025306,1.07749815993739,0.0151744013821092,0.04262288120239697,13.760633047367618,5331.714285714285,0.7798617437436365,13986966421.75699,0.0189072813253208,100565298.9526192,62910272.011679254,18.58237415369205,0.8400381367209512
2025-09-13,802210.777748158,6014976411.555689,2045,678753713.028056,560931014.0910822,-117822698.9369738,5700,4708.841744149995,0.00881421140636,0,22.51751826492824,12126659409.294138,12906842154.344635,0.4960126452422403,0.4660300590668461,0,4599.606373414467,4350.282981051068,1.0237488519380493,1.0824219400578616,0.014720860607358223,0.04237941083311725,13.595127914020532,5679.0,1.0036978341257263,5007514473.217945,0.0125631732765121,117549977.92818868,53017273.695720494,-18.584691509573336,1.210048463656163
2025-09-12,1214812.4912879744,13766255151.275326,2801,1254978679.661754,1259905144.5922956,4926464.930541515,8160,4459.31901599882,-0.0529902557165291,0,23.345486155711974,11831774295.82428,13054213400.769083,1.1634987962991967,1.0545449755298388,0,4580.846698955225,4373.953008719198,0.9734704758873239,1.0195169008696368,0.024762514556200415,0.03922850287417244,14.010101117860891,6032.0,1.3527851458885942,6014976411.555689,0.00881421140636,-117822698.9369738,729477380.7250655,15.410132439170468,0.9960898120403932
2025-09-11,1204172.9900756904,10858027851.5125,2646,1072212209.226756,1110707860.791301,38495651.56454504,6607,4347.476803670656,-0.0250805586967212,0,23.10817053758686,10976201337.020979,12906587051.65381,0.9892336627326708,0.8412780085128071,0,4545.947843146558,4391.014474106548,0.9563411094178929,0.9900848264808442,0.025885869818652932,0.03951217583553336,14.001304404439978,6121.0,1.0793987910472145,13766255151.275326,-0.0529902557165291,4926464.930541515,272325404.8604929,17.466055872480595,0.9653413342168471
